repo,issue_number,primary_gesture,tier,matched_raw,url,state
getodk/collect,7051,none,none,,https://github.com/getodk/collect/issues/7051,closed
getodk/collect,6349,none,none,,https://github.com/getodk/collect/issues/6349,open
getodk/collect,6419,none,none,,https://github.com/getodk/collect/issues/6419,closed
getodk/collect,6756,none,none,,https://github.com/getodk/collect/issues/6756,closed
getodk/collect,6531,none,none,,https://github.com/getodk/collect/issues/6531,closed
getodk/collect,6510,none,none,,https://github.com/getodk/collect/issues/6510,closed
getodk/collect,6511,none,none,,https://github.com/getodk/collect/issues/6511,closed
getodk/collect,1280,none,none,,https://github.com/getodk/collect/issues/1280,closed
getodk/collect,5976,orientation,simple,orientation,https://github.com/getodk/collect/issues/5976,closed
getodk/collect,6266,swipe,simple,swipe,https://github.com/getodk/collect/issues/6266,closed
getodk/collect,6270,none,none,,https://github.com/getodk/collect/issues/6270,closed
getodk/collect,6228,none,none,,https://github.com/getodk/collect/issues/6228,closed
getodk/collect,6209,none,none,,https://github.com/getodk/collect/issues/6209,closed
getodk/collect,6180,none,none,,https://github.com/getodk/collect/issues/6180,closed
getodk/collect,6096,none,none,,https://github.com/getodk/collect/issues/6096,closed
MM2-0/Kvaesitso,172,none,none,,https://github.com/MM2-0/Kvaesitso/issues/172,open
MM2-0/Kvaesitso,1879,swipe,simple,swipe|long_press,https://github.com/MM2-0/Kvaesitso/issues/1879,closed
MM2-0/Kvaesitso,1369,none,none,,https://github.com/MM2-0/Kvaesitso/issues/1369,open
MM2-0/Kvaesitso,1863,none,none,,https://github.com/MM2-0/Kvaesitso/issues/1863,open
MM2-0/Kvaesitso,1494,none,none,,https://github.com/MM2-0/Kvaesitso/issues/1494,open
MM2-0/Kvaesitso,1466,none,none,,https://github.com/MM2-0/Kvaesitso/issues/1466,open
MM2-0/Kvaesitso,291,none,none,,https://github.com/MM2-0/Kvaesitso/issues/291,closed
MM2-0/Kvaesitso,1587,none,none,,https://github.com/MM2-0/Kvaesitso/issues/1587,closed
MM2-0/Kvaesitso,1244,none,none,,https://github.com/MM2-0/Kvaesitso/issues/1244,closed
MM2-0/Kvaesitso,1759,scroll,simple,scroll|long_press|double_tap,https://github.com/MM2-0/Kvaesitso/issues/1759,open
MM2-0/Kvaesitso,1773,none,none,,https://github.com/MM2-0/Kvaesitso/issues/1773,open
MM2-0/Kvaesitso,1418,none,none,,https://github.com/MM2-0/Kvaesitso/issues/1418,closed
MM2-0/Kvaesitso,1683,none,none,,https://github.com/MM2-0/Kvaesitso/issues/1683,closed
MM2-0/Kvaesitso,1413,none,none,,https://github.com/MM2-0/Kvaesitso/issues/1413,closed
MM2-0/Kvaesitso,1584,scroll,simple,scroll,https://github.com/MM2-0/Kvaesitso/issues/1584,closed
LeoColman/Petals,996,none,none,,https://github.com/LeoColman/Petals/issues/996,open
LeoColman/Petals,931,double_tap,simple,double_tap,https://github.com/LeoColman/Petals/issues/931,open
LeoColman/Petals,905,none,none,,https://github.com/LeoColman/Petals/issues/905,closed
LeoColman/Petals,907,none,none,,https://github.com/LeoColman/Petals/issues/907,closed
LeoColman/Petals,906,none,none,,https://github.com/LeoColman/Petals/issues/906,closed
LeoColman/Petals,877,none,none,,https://github.com/LeoColman/Petals/issues/877,closed
LeoColman/Petals,437,none,none,,https://github.com/LeoColman/Petals/issues/437,closed
LeoColman/Petals,838,none,none,,https://github.com/LeoColman/Petals/issues/838,closed
LeoColman/Petals,815,none,none,,https://github.com/LeoColman/Petals/issues/815,closed
LeoColman/Petals,797,none,none,,https://github.com/LeoColman/Petals/issues/797,closed
LeoColman/Petals,760,none,none,,https://github.com/LeoColman/Petals/issues/760,closed
LeoColman/Petals,655,none,none,,https://github.com/LeoColman/Petals/issues/655,closed
LeoColman/Petals,669,none,none,,https://github.com/LeoColman/Petals/issues/669,closed
LeoColman/Petals,640,none,none,,https://github.com/LeoColman/Petals/issues/640,closed
LeoColman/Petals,616,none,none,,https://github.com/LeoColman/Petals/issues/616,closed
AAswordman/Operit,616,none,none,,https://github.com/AAswordman/Operit/issues/616,open
AAswordman/Operit,67,none,none,,https://github.com/AAswordman/Operit/issues/67,open
AAswordman/Operit,475,none,none,,https://github.com/AAswordman/Operit/issues/475,open
AAswordman/Operit,476,none,none,,https://github.com/AAswordman/Operit/issues/476,open
AAswordman/Operit,495,none,none,,https://github.com/AAswordman/Operit/issues/495,open
AAswordman/Operit,517,none,none,,https://github.com/AAswordman/Operit/issues/517,open
AAswordman/Operit,555,none,none,,https://github.com/AAswordman/Operit/issues/555,open
AAswordman/Operit,559,none,none,,https://github.com/AAswordman/Operit/issues/559,closed
AAswordman/Operit,545,none,none,,https://github.com/AAswordman/Operit/issues/545,closed
AAswordman/Operit,547,none,none,,https://github.com/AAswordman/Operit/issues/547,open
AAswordman/Operit,549,none,none,,https://github.com/AAswordman/Operit/issues/549,open
AAswordman/Operit,628,none,none,,https://github.com/AAswordman/Operit/issues/628,open
AAswordman/Operit,569,none,none,,https://github.com/AAswordman/Operit/issues/569,open
AAswordman/Operit,582,none,none,,https://github.com/AAswordman/Operit/issues/582,closed
AAswordman/Operit,615,none,none,,https://github.com/AAswordman/Operit/issues/615,open
cis-india/Wikisource-Reader,18,none,none,,https://github.com/cis-india/Wikisource-Reader/issues/18,closed
cis-india/Wikisource-Reader,15,none,none,,https://github.com/cis-india/Wikisource-Reader/issues/15,closed
aws-amplify/amplify-ui-android,320,none,none,,https://github.com/aws-amplify/amplify-ui-android/issues/320,closed
aws-amplify/amplify-ui-android,317,none,none,,https://github.com/aws-amplify/amplify-ui-android/issues/317,open
aws-amplify/amplify-ui-android,315,none,none,,https://github.com/aws-amplify/amplify-ui-android/issues/315,open
aws-amplify/amplify-ui-android,288,none,none,,https://github.com/aws-amplify/amplify-ui-android/issues/288,closed
aws-amplify/amplify-ui-android,296,none,none,,https://github.com/aws-amplify/amplify-ui-android/issues/296,closed
aws-amplify/amplify-ui-android,300,none,none,,https://github.com/aws-amplify/amplify-ui-android/issues/300,open
aws-amplify/amplify-ui-android,286,none,none,,https://github.com/aws-amplify/amplify-ui-android/issues/286,open
aws-amplify/amplify-ui-android,273,none,none,,https://github.com/aws-amplify/amplify-ui-android/issues/273,closed
aws-amplify/amplify-ui-android,250,none,none,,https://github.com/aws-amplify/amplify-ui-android/issues/250,closed
aws-amplify/amplify-ui-android,221,none,none,,https://github.com/aws-amplify/amplify-ui-android/issues/221,closed
aws-amplify/amplify-ui-android,207,none,none,,https://github.com/aws-amplify/amplify-ui-android/issues/207,open
aws-amplify/amplify-ui-android,203,none,none,,https://github.com/aws-amplify/amplify-ui-android/issues/203,closed
aws-amplify/amplify-ui-android,189,none,none,,https://github.com/aws-amplify/amplify-ui-android/issues/189,closed
aws-amplify/amplify-ui-android,180,none,none,,https://github.com/aws-amplify/amplify-ui-android/issues/180,closed
aws-amplify/amplify-ui-android,145,none,none,,https://github.com/aws-amplify/amplify-ui-android/issues/145,closed
OpenAppsLabs/Jotter,87,none,none,,https://github.com/OpenAppsLabs/Jotter/issues/87,closed
FossifyOrg/Messages,765,none,none,,https://github.com/FossifyOrg/Messages/issues/765,open
FossifyOrg/Messages,41,none,none,,https://github.com/FossifyOrg/Messages/issues/41,open
FossifyOrg/Messages,759,scroll,simple,scroll,https://github.com/FossifyOrg/Messages/issues/759,open
FossifyOrg/Messages,802,none,none,,https://github.com/FossifyOrg/Messages/issues/802,open
FossifyOrg/Messages,298,none,none,,https://github.com/FossifyOrg/Messages/issues/298,open
FossifyOrg/Messages,796,none,none,,https://github.com/FossifyOrg/Messages/issues/796,open
FossifyOrg/Messages,795,none,none,,https://github.com/FossifyOrg/Messages/issues/795,open
FossifyOrg/Messages,787,none,none,,https://github.com/FossifyOrg/Messages/issues/787,open
FossifyOrg/Messages,789,none,none,,https://github.com/FossifyOrg/Messages/issues/789,open
FossifyOrg/Messages,154,none,none,,https://github.com/FossifyOrg/Messages/issues/154,open
FossifyOrg/Messages,493,none,none,,https://github.com/FossifyOrg/Messages/issues/493,open
FossifyOrg/Messages,713,none,none,,https://github.com/FossifyOrg/Messages/issues/713,open
FossifyOrg/Messages,167,none,none,,https://github.com/FossifyOrg/Messages/issues/167,open
FossifyOrg/Messages,780,scroll,simple,scroll,https://github.com/FossifyOrg/Messages/issues/780,open
FossifyOrg/Messages,162,none,none,,https://github.com/FossifyOrg/Messages/issues/162,open
tiann/KernelSU,3287,none,none,,https://github.com/tiann/KernelSU/issues/3287,closed
tiann/KernelSU,3214,none,none,,https://github.com/tiann/KernelSU/issues/3214,closed
tiann/KernelSU,3250,none,none,,https://github.com/tiann/KernelSU/issues/3250,closed
tiann/KernelSU,3253,none,none,,https://github.com/tiann/KernelSU/issues/3253,closed
tiann/KernelSU,3143,none,none,,https://github.com/tiann/KernelSU/issues/3143,closed
tiann/KernelSU,1501,none,none,,https://github.com/tiann/KernelSU/issues/1501,closed
tiann/KernelSU,1470,none,none,,https://github.com/tiann/KernelSU/issues/1470,closed
tiann/KernelSU,1380,none,none,,https://github.com/tiann/KernelSU/issues/1380,closed
tiann/KernelSU,1242,none,none,,https://github.com/tiann/KernelSU/issues/1242,closed
tiann/KernelSU,1227,none,none,,https://github.com/tiann/KernelSU/issues/1227,closed
tiann/KernelSU,1191,scroll,simple,scroll,https://github.com/tiann/KernelSU/issues/1191,closed
tiann/KernelSU,1005,none,none,,https://github.com/tiann/KernelSU/issues/1005,closed
tiann/KernelSU,836,none,none,,https://github.com/tiann/KernelSU/issues/836,closed
tiann/KernelSU,736,none,none,,https://github.com/tiann/KernelSU/issues/736,closed
tiann/KernelSU,723,none,none,,https://github.com/tiann/KernelSU/issues/723,closed
FossifyOrg/Thank-You,75,none,none,,https://github.com/FossifyOrg/Thank-You/issues/75,closed
XayahSuSuSu/Android-DataBackup,481,none,none,,https://github.com/XayahSuSuSu/Android-DataBackup/issues/481,open
XayahSuSuSu/Android-DataBackup,479,none,none,,https://github.com/XayahSuSuSu/Android-DataBackup/issues/479,open
XayahSuSuSu/Android-DataBackup,475,none,none,,https://github.com/XayahSuSuSu/Android-DataBackup/issues/475,open
XayahSuSuSu/Android-DataBackup,465,none,none,,https://github.com/XayahSuSuSu/Android-DataBackup/issues/465,closed
XayahSuSuSu/Android-DataBackup,423,none,none,,https://github.com/XayahSuSuSu/Android-DataBackup/issues/423,open
XayahSuSuSu/Android-DataBackup,473,none,none,,https://github.com/XayahSuSuSu/Android-DataBackup/issues/473,open
XayahSuSuSu/Android-DataBackup,472,none,none,,https://github.com/XayahSuSuSu/Android-DataBackup/issues/472,closed
XayahSuSuSu/Android-DataBackup,470,none,none,,https://github.com/XayahSuSuSu/Android-DataBackup/issues/470,open
XayahSuSuSu/Android-DataBackup,404,none,none,,https://github.com/XayahSuSuSu/Android-DataBackup/issues/404,open
XayahSuSuSu/Android-DataBackup,459,none,none,,https://github.com/XayahSuSuSu/Android-DataBackup/issues/459,open
XayahSuSuSu/Android-DataBackup,466,none,none,,https://github.com/XayahSuSuSu/Android-DataBackup/issues/466,open
XayahSuSuSu/Android-DataBackup,460,none,none,,https://github.com/XayahSuSuSu/Android-DataBackup/issues/460,open
XayahSuSuSu/Android-DataBackup,426,none,none,,https://github.com/XayahSuSuSu/Android-DataBackup/issues/426,closed
XayahSuSuSu/Android-DataBackup,450,none,none,,https://github.com/XayahSuSuSu/Android-DataBackup/issues/450,closed
XayahSuSuSu/Android-DataBackup,458,none,none,,https://github.com/XayahSuSuSu/Android-DataBackup/issues/458,open
AndyShaman/BYDMate,70,none,none,,https://github.com/AndyShaman/BYDMate/issues/70,closed
AndyShaman/BYDMate,55,none,none,,https://github.com/AndyShaman/BYDMate/issues/55,open
AndyShaman/BYDMate,67,none,none,,https://github.com/AndyShaman/BYDMate/issues/67,closed
AndyShaman/BYDMate,63,none,none,,https://github.com/AndyShaman/BYDMate/issues/63,open
AndyShaman/BYDMate,64,none,none,,https://github.com/AndyShaman/BYDMate/issues/64,open
AndyShaman/BYDMate,61,none,none,,https://github.com/AndyShaman/BYDMate/issues/61,open
AndyShaman/BYDMate,65,none,none,,https://github.com/AndyShaman/BYDMate/issues/65,open
AndyShaman/BYDMate,62,none,none,,https://github.com/AndyShaman/BYDMate/issues/62,open
AndyShaman/BYDMate,58,none,none,,https://github.com/AndyShaman/BYDMate/issues/58,closed
AndyShaman/BYDMate,48,none,none,,https://github.com/AndyShaman/BYDMate/issues/48,closed
AndyShaman/BYDMate,28,none,none,,https://github.com/AndyShaman/BYDMate/issues/28,closed
AndyShaman/BYDMate,51,none,none,,https://github.com/AndyShaman/BYDMate/issues/51,closed
AndyShaman/BYDMate,53,none,none,,https://github.com/AndyShaman/BYDMate/issues/53,closed
AndyShaman/BYDMate,54,none,none,,https://github.com/AndyShaman/BYDMate/issues/54,closed
AndyShaman/BYDMate,44,none,none,,https://github.com/AndyShaman/BYDMate/issues/44,closed
Harshshah6/SaavnMp3-Android,18,none,none,,https://github.com/Harshshah6/SaavnMp3-Android/issues/18,open
FossifyOrg/Voice-Recorder,378,none,none,,https://github.com/FossifyOrg/Voice-Recorder/issues/378,open
FossifyOrg/Voice-Recorder,80,none,none,,https://github.com/FossifyOrg/Voice-Recorder/issues/80,open
FossifyOrg/Voice-Recorder,350,none,none,,https://github.com/FossifyOrg/Voice-Recorder/issues/350,open
FossifyOrg/Voice-Recorder,351,none,none,,https://github.com/FossifyOrg/Voice-Recorder/issues/351,open
FossifyOrg/Voice-Recorder,250,none,none,,https://github.com/FossifyOrg/Voice-Recorder/issues/250,open
FossifyOrg/Voice-Recorder,326,none,none,,https://github.com/FossifyOrg/Voice-Recorder/issues/326,open
FossifyOrg/Voice-Recorder,324,none,none,,https://github.com/FossifyOrg/Voice-Recorder/issues/324,open
FossifyOrg/Voice-Recorder,229,scroll,simple,scroll,https://github.com/FossifyOrg/Voice-Recorder/issues/229,closed
FossifyOrg/Voice-Recorder,91,none,none,,https://github.com/FossifyOrg/Voice-Recorder/issues/91,open
FossifyOrg/Voice-Recorder,289,none,none,,https://github.com/FossifyOrg/Voice-Recorder/issues/289,open
FossifyOrg/Voice-Recorder,82,swipe_region,complex,swipe_region|swipe,https://github.com/FossifyOrg/Voice-Recorder/issues/82,open
FossifyOrg/Voice-Recorder,273,none,none,,https://github.com/FossifyOrg/Voice-Recorder/issues/273,closed
FossifyOrg/Voice-Recorder,247,none,none,,https://github.com/FossifyOrg/Voice-Recorder/issues/247,closed
FossifyOrg/Voice-Recorder,96,none,none,,https://github.com/FossifyOrg/Voice-Recorder/issues/96,closed
FossifyOrg/Voice-Recorder,56,none,none,,https://github.com/FossifyOrg/Voice-Recorder/issues/56,open
FossifyOrg/Phone,310,none,none,,https://github.com/FossifyOrg/Phone/issues/310,open
FossifyOrg/Phone,56,none,none,,https://github.com/FossifyOrg/Phone/issues/56,open
FossifyOrg/Phone,783,none,none,,https://github.com/FossifyOrg/Phone/issues/783,open
FossifyOrg/Phone,826,none,none,,https://github.com/FossifyOrg/Phone/issues/826,open
FossifyOrg/Phone,824,none,none,,https://github.com/FossifyOrg/Phone/issues/824,open
FossifyOrg/Phone,814,none,none,,https://github.com/FossifyOrg/Phone/issues/814,open
FossifyOrg/Phone,676,none,none,,https://github.com/FossifyOrg/Phone/issues/676,open
